po_id,item_description,vendor,region,department,po_date,quantity,unit_price,po_value
HPCL_PO_102444,4 inch MS flange,VENDOR_B,WR,MARKETING,2019-05-16,156,145.96,22769.76
HPCL_PO_103312,Supply of CS Pipe 200mm,VENDOR_A,SR,REFINERY,2022-02-28,125,200.58,25072.5
HPCL_PO_100218,2in SS control valve,VENDOR_A,ER,PIPELINE,2021-08-25,20,263.39,5267.8
HPCL_PO_102615,SS valve size 2 inch,VENDOR_D,SR,PIPELINE,2023-07-16,28,246.73,6908.44
HPCL_PO_108029,CS Pipe 100 mm size,VENDOR_C,WR,MARKETING,2021-08-21,37,101.69,3762.53
HPCL_PO_103777,SS valve size 2 inch,VENDOR_A,WR,MARKETING,2020-07-05,83,272.01,22576.83
HPCL_PO_104629,Carbon Steel Pipe 200 mm,VENDOR_D,ER,MARKETING,2020-05-11,37,183.7,6796.9
HPCL_PO_110736,Carbon Steel Pipe 200 mm,VENDOR_C,ER,MARKETING,2021-02-15,33,179.19,5913.27
HPCL_PO_109192,Stainless steel valve 2 inch,VENDOR_B,SR,PIPELINE,2022-03-20,121,231.03,27954.63
HPCL_PO_111998,100mm carbon steel pipe,VENDOR_A,NR,REFINERY,2022-02-06,89,109.7,9763.3
HPCL_PO_111751,Carbon Steel Pipe 200 mm,VENDOR_C,WR,REFINERY,2023-01-06,192,200.47,38490.24
HPCL_PO_107189,2in SS control valve,VENDOR_C,WR,PIPELINE,2024-05-02,45,279.56,12580.2
HPCL_PO_111590,Mild steel flange of 4in size,VENDOR_A,WR,PIPELINE,2022-12-09,35,154.38,5403.3
HPCL_PO_101670,CS pipe dia 100 mm,VENDOR_C,WR,REFINERY,2020-04-14,108,103.81,11211.48
HPCL_PO_101188,Carbon steel pipeline 100mm,VENDOR_D,SR,LPG,2019-08-28,153,110.78,16949.34
HPCL_PO_101614,CS Pipe of 200mm size,VENDOR_D,SR,LPG,2020-09-13,114,185.29,21123.06
HPCL_PO_102340,"Supply of MS flange 4""",VENDOR_B,NR,MARKETING,2019-05-14,194,139.94,27148.36
HPCL_PO_105667,CS pipe dia 100 mm,VENDOR_A,ER,LPG,2020-02-23,173,111.14,19227.22
HPCL_PO_102873,200 mm dia carbon steel pipe,VENDOR_A,WR,LPG,2024-09-12,21,168.0,3528.0
HPCL_PO_105943,MS Flange 4 inch,VENDOR_A,SR,MARKETING,2020-02-18,100,153.29,15329.0
HPCL_PO_103017,"Supply of SS Valve 2""",VENDOR_D,WR,REFINERY,2022-01-02,138,278.16,38386.08
HPCL_PO_104092,Carbon Steel Pipe 200 mm,VENDOR_D,NR,PIPELINE,2022-06-19,148,168.47,24933.56
HPCL_PO_103290,200 mm dia carbon steel pipe,VENDOR_B,ER,PIPELINE,2019-12-07,107,194.1,20768.7
HPCL_PO_100095,"Supply of MS flange 4""",VENDOR_C,SR,MARKETING,2023-04-18,64,152.77,9777.28
HPCL_PO_103403,Stainless steel valve 2 inch,VENDOR_C,SR,PIPELINE,2021-11-10,77,260.65,20070.05
HPCL_PO_111577,CS pipe dia 100 mm,VENDOR_A,WR,MARKETING,2021-03-19,169,101.98,17234.62
HPCL_PO_107188,4 inch MS flange,VENDOR_C,WR,MARKETING,2020-11-24,79,138.09,10909.11
HPCL_PO_105802,Carbon Steel Pipe 200 mm,VENDOR_A,ER,REFINERY,2019-07-14,68,183.24,12460.32
HPCL_PO_103098,"Supply of SS Valve 2""",VENDOR_D,NR,REFINERY,2019-07-24,150,244.35,36652.5
HPCL_PO_103418,Stainless steel valve 2 inch,VENDOR_B,NR,REFINERY,2020-10-31,198,238.3,47183.4
HPCL_PO_107634,Carbon Steel Pipe 200 mm,VENDOR_B,ER,REFINERY,2024-05-14,113,191.65,21656.45
HPCL_PO_111043,Carbon Steel Pipe 200 mm,VENDOR_A,SR,REFINERY,2021-11-13,123,197.81,24330.63
HPCL_PO_109717,CS Pipe 100 mm size,VENDOR_D,NR,REFINERY,2020-01-02,18,96.47,1736.46
HPCL_PO_101413,Stainless steel valve 2 inch,VENDOR_C,SR,LPG,2019-06-17,67,257.4,17245.8
HPCL_PO_111793,4 inch MS flange,VENDOR_B,ER,REFINERY,2024-09-15,147,142.03,20878.41
HPCL_PO_107315,Stainless steel valve 2 inch,VENDOR_D,WR,MARKETING,2019-10-31,133,276.77,36810.41
HPCL_PO_101373,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,ER,PIPELINE,2023-08-27,45,100.38,4517.1
HPCL_PO_102360,4 inch MS flange,VENDOR_D,NR,MARKETING,2019-04-15,163,140.72,22937.36
HPCL_PO_102057,"Supply of SS Valve 2""",VENDOR_B,WR,PIPELINE,2023-05-01,21,245.69,5159.49
HPCL_PO_103148,4 inch MS flange,VENDOR_C,WR,LPG,2020-09-17,136,146.14,19875.04
HPCL_PO_105013,100mm carbon steel pipe,VENDOR_A,NR,LPG,2024-04-06,30,106.78,3203.4
HPCL_PO_104504,100mm carbon steel pipe,VENDOR_B,WR,REFINERY,2021-12-13,116,110.3,12794.8
HPCL_PO_109403,Supply of CS Pipe 200mm,VENDOR_B,NR,REFINERY,2021-02-19,109,168.29,18343.61
HPCL_PO_109646,100mm carbon steel pipe,VENDOR_D,WR,REFINERY,2024-08-09,81,98.73,7997.13
HPCL_PO_104404,2in SS control valve,VENDOR_B,WR,REFINERY,2023-11-28,146,271.0,39566.0
HPCL_PO_100856,4 inch MS flange,VENDOR_A,SR,REFINERY,2023-12-16,19,137.24,2607.56
HPCL_PO_105176,"Supply of MS flange 4""",VENDOR_D,WR,REFINERY,2023-01-15,44,130.83,5756.52
HPCL_PO_110549,"Supply of MS flange 4""",VENDOR_D,ER,MARKETING,2021-11-15,177,152.67,27022.59
HPCL_PO_110658,200 mm dia carbon steel pipe,VENDOR_C,NR,LPG,2020-03-28,81,186.24,15085.44
HPCL_PO_102319,Mild steel flange of 4in size,VENDOR_D,NR,MARKETING,2020-02-05,129,137.71,17764.59
HPCL_PO_109761,CS Pipe of 200mm size,VENDOR_A,ER,REFINERY,2022-01-08,117,185.13,21660.21
HPCL_PO_108031,Stainless steel valve 2 inch,VENDOR_B,ER,LPG,2022-06-02,137,235.91,32319.67
HPCL_PO_105062,2in SS control valve,VENDOR_B,ER,REFINERY,2024-10-20,116,426.83,49512.28
HPCL_PO_101208,CS Pipe 100 mm size,VENDOR_C,WR,PIPELINE,2019-07-17,149,102.35,15250.15
HPCL_PO_110129,Supply of CS Pipe 200mm,VENDOR_B,SR,REFINERY,2024-08-17,70,189.02,13231.4
HPCL_PO_111811,"Supply of MS flange 4""",VENDOR_B,SR,LPG,2021-12-27,7,146.62,1026.34
HPCL_PO_108893,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,NR,REFINERY,2019-11-25,15,110.51,1657.65
HPCL_PO_106498,4 inch MS flange,VENDOR_B,ER,REFINERY,2024-09-12,137,149.35,20460.95
HPCL_PO_109517,CS Pipe 100 mm size,VENDOR_B,SR,PIPELINE,2020-04-16,153,128.52,19663.56
HPCL_PO_101277,"Supply of MS flange 4""",VENDOR_D,WR,MARKETING,2021-10-31,190,139.25,26457.5
HPCL_PO_102471,MS Flange 4 inch,VENDOR_C,WR,MARKETING,2020-08-24,9,137.58,1238.22
HPCL_PO_103938,"Supply of MS flange 4""",VENDOR_C,ER,MARKETING,2024-12-07,195,134.82,26289.9
HPCL_PO_100101,Carbon steel pipeline 100mm,VENDOR_A,ER,PIPELINE,2023-03-16,115,94.91,10914.65
HPCL_PO_106899,4 inch MS flange,VENDOR_C,SR,MARKETING,2022-11-11,152,143.63,21831.76
HPCL_PO_100724,Stainless steel valve 2 inch,VENDOR_A,WR,REFINERY,2023-04-21,120,245.73,29487.6
HPCL_PO_104816,Stainless steel valve 2 inch,VENDOR_B,NR,PIPELINE,2021-05-26,130,242.77,31560.1
HPCL_PO_102377,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,NR,REFINERY,2019-12-12,152,96.39,14651.28
HPCL_PO_100812,100mm carbon steel pipe,VENDOR_C,ER,MARKETING,2019-04-06,12,109.81,1317.72
HPCL_PO_100304,"Supply of SS Valve 2""",VENDOR_C,SR,MARKETING,2022-02-08,170,234.21,39815.7
HPCL_PO_108937,2in SS control valve,VENDOR_A,NR,REFINERY,2019-04-28,62,275.38,17073.56
HPCL_PO_105403,2in SS control valve,VENDOR_D,ER,LPG,2022-06-21,137,233.41,31977.17
HPCL_PO_104640,Carbon steel pipeline 100mm,VENDOR_D,NR,LPG,2024-10-03,164,111.97,18363.08
HPCL_PO_108697,Supply of CS Pipe 200mm,VENDOR_A,SR,LPG,2020-05-03,38,179.05,6803.9
HPCL_PO_106365,Supply of CS Pipe 200mm,VENDOR_B,SR,MARKETING,2019-10-03,50,194.92,9746.0
HPCL_PO_100099,4 inch MS flange,VENDOR_D,NR,REFINERY,2021-08-19,166,147.96,24561.36
HPCL_PO_105099,CS Pipe 100 mm size,VENDOR_B,ER,LPG,2023-08-09,26,107.7,2800.2
HPCL_PO_100850,Carbon steel pipeline 100mm,VENDOR_D,WR,PIPELINE,2020-05-13,179,102.37,18324.23
HPCL_PO_105702,MS Flange 4 inch,VENDOR_B,SR,LPG,2021-02-10,27,129.78,3504.06
HPCL_PO_100385,CS Pipe of 200mm size,VENDOR_B,ER,LPG,2024-02-18,41,176.99,7256.59
HPCL_PO_104785,"Supply of MS flange 4""",VENDOR_B,WR,REFINERY,2019-02-26,144,153.11,22047.84
HPCL_PO_104043,Carbon Steel Pipe 200 mm,VENDOR_D,SR,REFINERY,2022-11-24,46,183.41,8436.86
HPCL_PO_109780,Supply of CS Pipe 200mm,VENDOR_D,SR,REFINERY,2023-08-05,103,195.42,20128.26
HPCL_PO_107883,100mm carbon steel pipe,VENDOR_B,NR,REFINERY,2020-03-16,34,97.58,3317.72
HPCL_PO_110786,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,WR,PIPELINE,2019-08-03,14,96.61,1352.54
HPCL_PO_109901,4 inch MS flange,VENDOR_D,ER,PIPELINE,2022-10-12,46,143.31,6592.26
HPCL_PO_108253,Stainless steel valve 2 inch,VENDOR_B,SR,LPG,2022-09-25,170,434.97,73944.9
HPCL_PO_106412,"Supply of MS flange 4""",VENDOR_A,SR,LPG,2024-05-10,20,131.31,2626.2
HPCL_PO_108301,4 inch MS flange,VENDOR_C,ER,PIPELINE,2021-02-19,141,144.1,20318.1
HPCL_PO_105385,CS Pipe 100 mm size,VENDOR_D,WR,LPG,2021-09-09,67,106.91,7162.97
HPCL_PO_110717,Supply of CS Pipe 200mm,VENDOR_C,ER,LPG,2023-09-11,71,168.0,11928.0
HPCL_PO_110331,CS Pipe 100 mm size,VENDOR_C,ER,MARKETING,2022-08-12,168,111.84,18789.12
HPCL_PO_108720,100mm carbon steel pipe,VENDOR_C,SR,REFINERY,2023-10-28,181,92.02,16655.62
HPCL_PO_110938,CS pipe dia 100 mm,VENDOR_A,SR,LPG,2022-11-18,130,92.31,12000.3
HPCL_PO_110444,Carbon steel pipeline 100mm,VENDOR_A,NR,PIPELINE,2019-09-23,46,106.7,4908.2
HPCL_PO_102732,CS Pipe 100 mm size,VENDOR_D,NR,LPG,2024-11-29,182,103.18,18778.76
HPCL_PO_109445,Stainless steel valve 2 inch,VENDOR_D,ER,PIPELINE,2019-05-07,29,263.67,7646.43
HPCL_PO_109598,SS valve size 2 inch,VENDOR_C,NR,LPG,2023-10-11,59,255.95,15101.05
HPCL_PO_100461,CS Pipe of 200mm size,VENDOR_D,SR,MARKETING,2024-09-23,72,171.64,12358.08
HPCL_PO_110567,SS valve size 2 inch,VENDOR_D,SR,PIPELINE,2024-12-20,38,261.15,9923.7
HPCL_PO_100119,Carbon Steel Pipe 200 mm,VENDOR_A,SR,REFINERY,2023-01-07,65,267.62,17395.3
HPCL_PO_101570,2in SS control valve,VENDOR_C,ER,LPG,2024-09-25,129,249.3,32159.7
HPCL_PO_107735,CS Pipe of 200mm size,VENDOR_C,ER,LPG,2024-09-26,177,186.26,32968.02
HPCL_PO_108618,MS Flange 4 inch,VENDOR_D,SR,REFINERY,2019-10-16,117,152.23,17810.91
HPCL_PO_100357,Carbon steel pipeline 100mm,VENDOR_D,WR,LPG,2021-12-21,28,104.84,2935.52
HPCL_PO_104308,Stainless steel valve 2 inch,VENDOR_D,ER,PIPELINE,2021-04-01,181,360.0,65160.0
HPCL_PO_103909,100mm carbon steel pipe,VENDOR_B,ER,MARKETING,2022-06-29,176,95.8,16860.8
HPCL_PO_102046,2in SS control valve,VENDOR_D,SR,PIPELINE,2021-07-12,38,241.33,9170.54
HPCL_PO_105365,SS valve size 2 inch,VENDOR_B,WR,PIPELINE,2019-11-21,38,279.57,10623.66
HPCL_PO_102150,"Supply of MS flange 4""",VENDOR_C,WR,LPG,2020-11-30,161,153.16,24658.76
HPCL_PO_108122,200 mm dia carbon steel pipe,VENDOR_A,WR,LPG,2019-01-17,175,189.83,33220.25
HPCL_PO_104048,"Supply of MS flange 4""",VENDOR_B,ER,LPG,2024-02-06,100,139.76,13976.0
HPCL_PO_101981,Supply of CS Pipe 200mm,VENDOR_A,ER,REFINERY,2019-10-22,143,176.4,25225.2
HPCL_PO_101402,"Supply of MS flange 4""",VENDOR_D,NR,REFINERY,2020-02-08,152,131.46,19981.92
HPCL_PO_110591,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,SR,LPG,2022-09-14,51,100.15,5107.65
HPCL_PO_105583,SS valve size 2 inch,VENDOR_A,NR,MARKETING,2024-07-28,133,469.72,62472.76
HPCL_PO_100396,Supply of CS Pipe 200mm,VENDOR_A,NR,PIPELINE,2020-04-11,32,183.52,5872.64
HPCL_PO_101039,Carbon Steel Pipe 200 mm,VENDOR_B,WR,REFINERY,2023-10-06,100,167.55,16755.0
HPCL_PO_110609,Carbon Steel Pipe 200 mm,VENDOR_D,SR,MARKETING,2020-01-26,89,189.5,16865.5
HPCL_PO_101586,"Supply of MS flange 4""",VENDOR_B,SR,REFINERY,2019-12-02,109,148.75,16213.75
HPCL_PO_103691,4 inch MS flange,VENDOR_B,SR,PIPELINE,2022-09-19,50,140.66,7033.0
HPCL_PO_105425,Stainless steel valve 2 inch,VENDOR_D,WR,PIPELINE,2019-08-19,32,407.17,13029.44
HPCL_PO_100379,100mm carbon steel pipe,VENDOR_D,ER,MARKETING,2019-04-15,172,101.95,17535.4
HPCL_PO_107802,200 mm dia carbon steel pipe,VENDOR_B,NR,MARKETING,2022-09-17,136,189.27,25740.72
HPCL_PO_102142,CS Pipe of 200mm size,VENDOR_D,WR,REFINERY,2024-09-02,91,188.46,17149.86
HPCL_PO_104128,CS Pipe 100 mm size,VENDOR_D,NR,PIPELINE,2023-09-12,156,92.35,14406.6
HPCL_PO_102459,Stainless steel valve 2 inch,VENDOR_C,ER,REFINERY,2020-01-26,87,274.76,23904.12
HPCL_PO_111278,200 mm dia carbon steel pipe,VENDOR_B,SR,PIPELINE,2020-12-10,101,197.94,19991.94
HPCL_PO_101053,"Supply of SS Valve 2""",VENDOR_B,ER,PIPELINE,2023-01-15,164,272.8,44739.2
HPCL_PO_101786,"Supply of MS flange 4""",VENDOR_D,WR,MARKETING,2023-11-23,134,142.72,19124.48
HPCL_PO_108204,Stainless steel valve 2 inch,VENDOR_B,SR,REFINERY,2024-03-07,116,279.86,32463.76
HPCL_PO_104842,Stainless steel valve 2 inch,VENDOR_C,NR,PIPELINE,2022-04-07,71,253.32,17985.72
HPCL_PO_110319,Carbon Steel Pipe 200 mm,VENDOR_D,ER,LPG,2021-08-28,63,190.63,12009.69
HPCL_PO_110287,Stainless steel valve 2 inch,VENDOR_B,NR,MARKETING,2023-09-25,17,255.08,4336.36
HPCL_PO_102245,CS Pipe 100 mm size,VENDOR_A,NR,REFINERY,2022-08-02,142,103.63,14715.46
HPCL_PO_108607,4 inch MS flange,VENDOR_A,ER,LPG,2019-06-24,58,144.25,8366.5
HPCL_PO_107282,Carbon Steel Pipe 200 mm,VENDOR_C,SR,PIPELINE,2022-01-03,161,191.15,30775.15
HPCL_PO_107841,MS Flange 4 inch,VENDOR_A,NR,LPG,2022-04-28,135,130.28,17587.8
HPCL_PO_103819,Stainless steel valve 2 inch,VENDOR_D,SR,MARKETING,2024-03-28,120,272.5,32700.0
HPCL_PO_103378,Carbon steel pipeline 100mm,VENDOR_C,WR,LPG,2023-06-15,180,104.09,18736.2
HPCL_PO_103921,Stainless steel valve 2 inch,VENDOR_D,ER,LPG,2019-12-22,63,263.36,16591.68
HPCL_PO_109604,"Supply of MS flange 4""",VENDOR_C,SR,LPG,2023-11-15,131,150.39,19701.09
HPCL_PO_102963,4 inch MS flange,VENDOR_D,SR,REFINERY,2021-04-23,104,147.25,15314.0
HPCL_PO_109863,Stainless steel valve 2 inch,VENDOR_A,WR,MARKETING,2024-10-09,81,243.7,19739.7
HPCL_PO_107620,4 inch MS flange,VENDOR_B,NR,MARKETING,2019-02-22,119,139.85,16642.15
HPCL_PO_101496,Carbon Steel Pipe 200 mm,VENDOR_D,WR,MARKETING,2022-05-28,145,175.6,25462.0
HPCL_PO_107466,200 mm dia carbon steel pipe,VENDOR_A,WR,REFINERY,2019-10-12,39,304.62,11880.18
HPCL_PO_105763,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,SR,MARKETING,2020-05-05,79,109.97,8687.63
HPCL_PO_103702,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,SR,LPG,2024-04-25,71,104.44,7415.24
HPCL_PO_103894,Supply of CS Pipe 200mm,VENDOR_A,ER,MARKETING,2020-10-02,181,192.97,34927.57
HPCL_PO_109318,SS valve size 2 inch,VENDOR_D,ER,LPG,2022-01-01,55,239.62,13179.1
HPCL_PO_106466,MS Flange 4 inch,VENDOR_C,ER,REFINERY,2021-06-06,170,156.74,26645.8
HPCL_PO_103660,CS Pipe of 200mm size,VENDOR_A,SR,REFINERY,2020-08-28,74,171.96,12725.04
HPCL_PO_102085,Carbon Steel Pipe 200 mm,VENDOR_B,NR,REFINERY,2022-05-21,76,186.0,14136.0
HPCL_PO_109818,4 inch MS flange,VENDOR_C,WR,LPG,2020-12-10,81,151.84,12299.04
HPCL_PO_104253,Carbon Steel Pipe 200 mm,VENDOR_D,NR,REFINERY,2024-05-25,72,201.47,14505.84
HPCL_PO_102351,200 mm dia carbon steel pipe,VENDOR_C,ER,REFINERY,2021-07-14,108,186.51,20143.08
HPCL_PO_104375,2in SS control valve,VENDOR_A,NR,PIPELINE,2021-10-16,145,264.2,38309.0
HPCL_PO_100554,100mm carbon steel pipe,VENDOR_C,SR,MARKETING,2022-10-31,105,105.14,11039.7
HPCL_PO_107085,Stainless steel valve 2 inch,VENDOR_D,ER,LPG,2024-10-14,91,358.67,32638.97
HPCL_PO_107457,Carbon Steel Pipe 200 mm,VENDOR_A,SR,MARKETING,2021-06-13,29,170.77,4952.33
HPCL_PO_109572,CS Pipe 100 mm size,VENDOR_B,ER,REFINERY,2022-10-02,127,98.81,12548.87
HPCL_PO_105020,SS valve size 2 inch,VENDOR_B,ER,LPG,2020-04-22,167,277.05,46267.35
HPCL_PO_100668,Mild steel flange of 4in size,VENDOR_B,ER,PIPELINE,2021-09-06,170,256.24,43560.8
HPCL_PO_103742,CS Pipe of 200mm size,VENDOR_A,ER,REFINERY,2022-12-08,80,169.07,13525.6
HPCL_PO_100047,Carbon Steel Pipe 200 mm,VENDOR_C,ER,REFINERY,2021-08-20,177,176.78,31290.06
HPCL_PO_110060,4 inch MS flange,VENDOR_B,NR,PIPELINE,2023-10-12,54,134.64,7270.56
HPCL_PO_110039,Carbon steel pipeline 100mm,VENDOR_D,SR,REFINERY,2022-07-02,53,92.62,4908.86
HPCL_PO_106839,"Supply of MS flange 4""",VENDOR_A,NR,REFINERY,2020-02-03,182,146.94,26743.08
HPCL_PO_111950,2in SS control valve,VENDOR_D,SR,REFINERY,2022-12-21,86,272.63,23446.18
HPCL_PO_101178,4 inch MS flange,VENDOR_A,SR,MARKETING,2024-11-03,64,137.34,8789.76
HPCL_PO_107601,CS pipe dia 100 mm,VENDOR_C,ER,PIPELINE,2020-06-20,187,100.99,18885.13
HPCL_PO_110961,SS valve size 2 inch,VENDOR_D,ER,MARKETING,2020-07-02,195,231.87,45214.65
HPCL_PO_102991,"Supply of MS flange 4""",VENDOR_C,ER,LPG,2019-01-11,119,144.51,17196.69
HPCL_PO_101783,Stainless steel valve 2 inch,VENDOR_A,ER,PIPELINE,2024-01-25,165,257.28,42451.2
HPCL_PO_104872,Mild steel flange of 4in size,VENDOR_D,SR,PIPELINE,2021-09-03,5,135.3,676.5
HPCL_PO_105847,MS Flange 4 inch,VENDOR_A,SR,REFINERY,2024-08-11,17,130.48,2218.16
HPCL_PO_102218,Stainless steel valve 2 inch,VENDOR_B,ER,LPG,2020-07-10,130,236.16,30700.8
HPCL_PO_110447,CS Pipe 100 mm size,VENDOR_D,SR,LPG,2021-06-28,152,102.83,15630.16
HPCL_PO_103914,SS valve size 2 inch,VENDOR_D,SR,PIPELINE,2019-03-09,140,246.35,34489.0
HPCL_PO_103222,2in SS control valve,VENDOR_B,SR,LPG,2020-12-09,58,399.18,23152.44
HPCL_PO_105138,CS pipe dia 100 mm,VENDOR_B,WR,LPG,2019-12-18,65,106.84,6944.6
HPCL_PO_105100,SS valve size 2 inch,VENDOR_B,WR,MARKETING,2023-03-28,169,262.3,44328.7
HPCL_PO_104420,Stainless steel valve 2 inch,VENDOR_C,WR,MARKETING,2024-08-18,22,256.53,5643.66
HPCL_PO_104313,Carbon Steel Pipe 200 mm,VENDOR_C,SR,PIPELINE,2019-12-12,62,182.63,11323.06
HPCL_PO_103003,CS Pipe of 200mm size,VENDOR_B,ER,PIPELINE,2022-12-02,146,166.24,24271.04
HPCL_PO_106682,"Supply of SS Valve 2""",VENDOR_D,ER,PIPELINE,2020-03-31,29,236.47,6857.63
HPCL_PO_100245,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,SR,MARKETING,2019-10-06,186,95.02,17673.72
HPCL_PO_109362,CS Pipe 100 mm size,VENDOR_B,ER,REFINERY,2024-01-19,134,93.26,12496.84
HPCL_PO_103529,Carbon Steel Pipe 200 mm,VENDOR_C,SR,LPG,2021-11-11,60,182.03,10921.8
HPCL_PO_109533,"Supply of MS flange 4""",VENDOR_D,WR,REFINERY,2020-12-09,77,136.69,10525.13
HPCL_PO_108141,Mild steel flange of 4in size,VENDOR_D,ER,PIPELINE,2020-03-27,42,142.25,5974.5
HPCL_PO_109858,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,NR,REFINERY,2021-07-20,18,106.96,1925.28
HPCL_PO_107689,"Supply of SS Valve 2""",VENDOR_C,SR,PIPELINE,2020-01-28,164,272.88,44752.32
HPCL_PO_110864,CS pipe dia 100 mm,VENDOR_C,WR,REFINERY,2020-09-10,44,97.87,4306.28
HPCL_PO_102039,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,SR,LPG,2019-09-15,11,110.55,1216.05
HPCL_PO_101022,SS valve size 2 inch,VENDOR_B,WR,MARKETING,2019-10-12,41,233.6,9577.6
HPCL_PO_102688,Carbon Steel Pipe 200 mm,VENDOR_C,ER,REFINERY,2021-01-27,43,167.22,7190.46
HPCL_PO_108134,100mm carbon steel pipe,VENDOR_A,ER,MARKETING,2019-02-04,162,101.03,16366.86
HPCL_PO_111626,CS pipe dia 100 mm,VENDOR_C,SR,MARKETING,2020-10-16,35,103.14,3609.9
HPCL_PO_108116,Carbon Steel Pipe 200 mm,VENDOR_A,ER,PIPELINE,2024-01-02,108,175.67,18972.36
HPCL_PO_110259,Carbon steel pipeline 100mm,VENDOR_A,SR,LPG,2023-06-01,98,94.08,9219.84
HPCL_PO_104693,Supply of CS Pipe 200mm,VENDOR_B,SR,PIPELINE,2023-02-27,72,172.75,12438.0
HPCL_PO_102372,100mm carbon steel pipe,VENDOR_B,ER,LPG,2020-11-19,198,109.66,21712.68
HPCL_PO_105838,"Supply of MS flange 4""",VENDOR_C,SR,REFINERY,2022-09-15,180,148.48,26726.4
HPCL_PO_110696,100mm carbon steel pipe,VENDOR_A,ER,REFINERY,2019-12-14,137,97.6,13371.2
HPCL_PO_104867,200 mm dia carbon steel pipe,VENDOR_D,SR,LPG,2019-01-10,132,190.57,25155.24
HPCL_PO_111701,"Supply of SS Valve 2""",VENDOR_A,SR,LPG,2022-09-25,6,246.92,1481.52
HPCL_PO_101692,Carbon steel pipeline 100mm,VENDOR_B,SR,MARKETING,2021-08-17,193,92.9,17929.7
HPCL_PO_111594,4 inch MS flange,VENDOR_A,SR,PIPELINE,2024-05-12,101,134.93,13627.93
HPCL_PO_110307,Mild steel flange of 4in size,VENDOR_B,ER,PIPELINE,2019-07-13,187,150.39,28122.93
HPCL_PO_101491,Stainless steel valve 2 inch,VENDOR_C,ER,LPG,2023-01-06,195,270.55,52757.25
HPCL_PO_103785,Carbon steel pipeline 100mm,VENDOR_C,NR,REFINERY,2020-04-10,156,108.72,16960.32
HPCL_PO_103652,Carbon Steel Pipe 200 mm,VENDOR_B,WR,LPG,2023-08-12,94,253.86,23862.84
HPCL_PO_103671,"Supply of SS Valve 2""",VENDOR_A,ER,PIPELINE,2019-06-26,103,247.52,25494.56
HPCL_PO_110934,Mild steel flange of 4in size,VENDOR_A,ER,PIPELINE,2019-05-18,87,143.3,12467.1
HPCL_PO_108565,SS valve size 2 inch,VENDOR_D,NR,MARKETING,2020-11-14,91,278.94,25383.54
HPCL_PO_108572,200 mm dia carbon steel pipe,VENDOR_C,WR,MARKETING,2022-07-17,98,165.71,16239.58
HPCL_PO_110614,2in SS control valve,VENDOR_B,SR,PIPELINE,2024-07-31,116,276.73,32100.68
HPCL_PO_105265,Supply of CS Pipe 200mm,VENDOR_C,NR,MARKETING,2023-08-03,173,194.91,33719.43
HPCL_PO_103448,MS Flange 4 inch,VENDOR_D,WR,MARKETING,2022-05-04,131,140.49,18404.19
HPCL_PO_103679,Mild steel flange of 4in size,VENDOR_A,NR,PIPELINE,2023-10-15,170,147.17,25018.9
HPCL_PO_106189,2in SS control valve,VENDOR_C,NR,MARKETING,2019-11-24,161,248.1,39944.1
HPCL_PO_107444,CS pipe dia 100 mm,VENDOR_D,NR,PIPELINE,2019-02-18,181,109.36,19794.16
HPCL_PO_106877,MS Flange 4 inch,VENDOR_A,NR,REFINERY,2023-11-16,180,154.32,27777.6
HPCL_PO_104467,Carbon Steel Pipe 200 mm,VENDOR_D,ER,REFINERY,2020-01-01,134,169.64,22731.76
HPCL_PO_104097,MS Flange 4 inch,VENDOR_B,ER,LPG,2020-12-17,101,137.86,13923.86
HPCL_PO_107337,Carbon steel pipeline 100mm,VENDOR_A,SR,PIPELINE,2022-12-03,38,104.4,3967.2
HPCL_PO_104156,CS Pipe 100 mm size,VENDOR_C,SR,LPG,2023-04-28,73,95.13,6944.49
HPCL_PO_107134,Supply of CS Pipe 200mm,VENDOR_A,NR,REFINERY,2022-02-03,99,169.59,16789.41
HPCL_PO_105211,MS Flange 4 inch,VENDOR_C,SR,MARKETING,2023-02-21,150,149.1,22365.0
HPCL_PO_104680,Carbon Steel Pipe 200 mm,VENDOR_A,ER,REFINERY,2024-09-30,191,168.28,32141.48
HPCL_PO_102629,CS Pipe of 200mm size,VENDOR_D,ER,PIPELINE,2023-07-19,57,198.62,11321.34
HPCL_PO_106363,Stainless steel valve 2 inch,VENDOR_A,ER,PIPELINE,2021-08-25,92,230.16,21174.72
HPCL_PO_102531,CS Pipe 100 mm size,VENDOR_B,ER,PIPELINE,2021-12-01,22,107.4,2362.8
HPCL_PO_101512,"Supply of SS Valve 2""",VENDOR_A,WR,PIPELINE,2023-06-09,50,246.33,12316.5
